iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
TTO,Trinidad and Tobago,2018,5,2018-05,2018-05-01,2,4.7,326.769530316546,201.56216423274464,20.995425473869116
TTO,Trinidad and Tobago,2018,6,2018-06,2018-06-01,1,5.2,230.6477423371456,230.6477423371456,109.1659240183133
TTO,Trinidad and Tobago,2018,7,2018-07,2018-07-01,1,4.5,111.5609677084499,111.5609677084499,93.24904443663752
TTO,Trinidad and Tobago,2018,8,2018-08,2018-08-01,3,7.3,2986.1598562268023,2318.223844293852,119.21150701056527
TTO,Trinidad and Tobago,2018,9,2018-09,2018-09-01,1,5.4,43.37989655511929,43.37989655511929,489.39672606190794
TTO,Trinidad and Tobago,2018,10,2018-10,2018-10-01,5,5.1,910.6120895626299,215.5391360995009,51.458091383620314
TTO,Trinidad and Tobago,2018,11,2018-11,2018-11-01,2,4.7,332.851259272075,184.7432636975016,36.57495034915335
TTO,Trinidad and Tobago,2018,12,2018-12,2018-12-01,1,4.5,121.00416743015425,121.00416743015425,76.99829453228723
TTO,Trinidad and Tobago,2019,1,2019-01,2019-01-01,6,4.9,821.983292950315,266.08902756732056,11.500506989448574
TTO,Trinidad and Tobago,2019,2,2019-02,2019-02-01,1,4.6,157.7352529163845,157.7352529163845,47.0055401449341
TTO,Trinidad and Tobago,2019,3,2019-03,2019-03-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2019,4,2019-04,2019-04-01,1,4.9,131.29061366469742,131.29061366469742,152.78403735685154
TTO,Trinidad and Tobago,2019,5,2019-05,2019-05-01,1,4.6,124.7030494437136,124.7030494437136,94.00208145188589
TTO,Trinidad and Tobago,2019,6,2019-06,2019-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2019,7,2019-07,2019-07-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2019,8,2019-08,2019-08-01,1,4.6,124.7768105306487,124.7768105306487,93.88381765441227
TTO,Trinidad and Tobago,2019,9,2019-09,2019-09-01,2,5.4,148.8538929277249,124.11798519310197,279.14942887382506
TTO,Trinidad and Tobago,2019,10,2019-10,2019-10-01,1,4.9,195.76506704847645,195.76506704847645,72.88363501063253
TTO,Trinidad and Tobago,2019,11,2019-11,2019-11-01,2,4.7,250.2693152813729,163.67123156380242,39.617196744064906
TTO,Trinidad and Tobago,2019,12,2019-12,2019-12-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2020,1,2020-01,2020-01-01,3,4.8,253.76031232608983,209.74106083989994,36.066099382306454
TTO,Trinidad and Tobago,2020,2,2020-02,2020-02-01,1,4.6,132.2186358281414,132.2186358281414,82.2977658947315
TTO,Trinidad and Tobago,2020,3,2020-03,2020-03-01,2,4.9,342.3430671414051,189.00171483717583,75.68169429043454
TTO,Trinidad and Tobago,2020,4,2020-04,2020-04-01,1,5.0,204.33953546704282,204.33953546704282,87.33594653157415
TTO,Trinidad and Tobago,2020,5,2020-05,2020-05-01,2,4.9,390.5550135217448,275.5050151638592,4.545529109314696
TTO,Trinidad and Tobago,2020,6,2020-06,2020-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2020,7,2020-07,2020-07-01,1,4.6,125.31188982717164,125.31188982717164,93.02799312137476
TTO,Trinidad and Tobago,2020,8,2020-08,2020-08-01,3,4.9,325.3728666950028,172.36577771918414,66.92488321840717
TTO,Trinidad and Tobago,2020,9,2020-09,2020-09-01,1,4.7,172.13816814180794,172.13816814180794,52.55550220955969
TTO,Trinidad and Tobago,2020,10,2020-10,2020-10-01,2,4.8,283.9345191452741,225.50368351909518,21.573545896036038
TTO,Trinidad and Tobago,2020,11,2020-11,2020-11-01,2,4.5,110.88075618999363,93.33340355505204,128.92767847203763
TTO,Trinidad and Tobago,2020,12,2020-12,2020-12-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2021,1,2021-01,2021-01-01,2,4.6,246.33941898430385,129.94566950568958,85.76585553316221
TTO,Trinidad and Tobago,2021,2,2021-02,2021-02-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2021,3,2021-03,2021-03-01,1,5.2,44.887525127116284,44.887525127116284,436.51226449053263
TTO,Trinidad and Tobago,2021,4,2021-04,2021-04-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2021,5,2021-05,2021-05-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2021,6,2021-06,2021-06-01,1,5.0,190.34540502315477,190.34540502315477,101.52447791378192
TTO,Trinidad and Tobago,2021,7,2021-07,2021-07-01,1,4.5,47.77689906524169,47.77689906524169,262.85484394241496
TTO,Trinidad and Tobago,2021,8,2021-08,2021-08-01,2,4.9,294.21530247353974,197.16843481078638,71.45502307227396
TTO,Trinidad and Tobago,2021,9,2021-09,2021-09-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2021,10,2021-10,2021-10-01,1,4.9,153.1524145454926,153.1524145454926,121.97997575891414
