id,time,year,month,year_month,mag,place,country,iso_a3,dist_km,shake_proxy
us10004f4x,2016-01-17 06:37:27.330000+00:00,2016,1,2016-01,4.9,"29 km SSW of El Cobre, Cuba",Turks and Caicos Islands,TCA,452.80235852332095,29.292212192601937
us10004f52,2016-01-17 06:48:09.200000+00:00,2016,1,2016-01,4.6,"30 km SSW of El Cobre, Cuba",Turks and Caicos Islands,TCA,451.2246611790651,20.901530960592464
us10004f5e,2016-01-17 08:17:34.690000+00:00,2016,1,2016-01,4.9,"30 km SSW of El Cobre, Cuba",Turks and Caicos Islands,TCA,456.1323125758434,28.808541267350783
us10004f5j,2016-01-17 08:30:23.720000+00:00,2016,1,2016-01,5.2,"39 km SSW of El Cobre, Cuba",Turks and Caicos Islands,TCA,462.1943942007251,39.47822565926546
us10004gbq,2016-01-17 08:33:47.660000+00:00,2016,1,2016-01,4.5,"55 km SSW of El Cobre, Cuba",Turks and Caicos Islands,TCA,472.8065071459897,16.72298170684854
us10004fav,2016-01-18 06:16:39.070000+00:00,2016,1,2016-01,4.5,"24 km SSW of El Cobre, Cuba",Turks and Caicos Islands,TCA,447.59681705535115,18.969499009160778
us10004h43,2016-01-25 18:05:54.490000+00:00,2016,1,2016-01,4.6,"32 km SSW of El Cobre, Cuba",Turks and Caicos Islands,TCA,456.1847225690595,20.38954156566381
us20004wlv,2016-01-28 21:07:33.090000+00:00,2016,1,2016-01,4.7,"10 km NW of Cayes-Jacmel, Haiti",Turks and Caicos Islands,TCA,363.0361554472465,36.44827715292155
us10004saw,2016-02-24 08:18:20.530000+00:00,2016,2,2016-02,4.6,"7 km SE of El Puerto, Dominican Republic",Turks and Caicos Islands,TCA,365.23040366311005,32.13011317629252
pr16080002,2016-03-20 06:06:23.700000+00:00,2016,3,2016-03,4.6,"5 km S of Guaymate, Dominican Republic",Turks and Caicos Islands,TCA,411.4379700889086,25.50197406397964
us10005ifk,2016-05-19 13:12:11.150000+00:00,2016,5,2016-05,4.5,"7 km N of San Cristóbal, Dominican Republic",Turks and Caicos Islands,TCA,357.3072547299904,29.793200179759648
us20006hv1,2016-07-26 16:46:21.280000+00:00,2016,7,2016-07,4.6,Dominican Republic region,Turks and Caicos Islands,TCA,340.19350496254214,36.414905736388306
us20006uea,2016-08-26 22:08:35.100000+00:00,2016,8,2016-08,4.5,"8 km S of Sánchez, Dominican Republic",Turks and Caicos Islands,TCA,311.07539369950723,37.54121855243636
us10006u8f,2016-09-30 23:06:49.180000+00:00,2016,9,2016-09,5.0,"46 km SSW of Maisí, Cuba",Turks and Caicos Islands,TCA,296.58759215188115,71.77417787365958
pr16318001,2016-11-13 02:09:43.400000+00:00,2016,11,2016-11,4.8,"35 km NNE of Miches, Dominican Republic",Turks and Caicos Islands,TCA,351.0512851138825,43.421199848652016
us10007ev5,2016-12-05 00:44:04.050000+00:00,2016,12,2016-12,4.5,"8 km W of Guaymate, Dominican Republic",Turks and Caicos Islands,TCA,401.112229866935,23.932929402288238
us20008k7r,2017-02-16 12:51:55.140000+00:00,2017,2,2017-02,4.6,"7 km ESE of El Puerto, Dominican Republic",Turks and Caicos Islands,TCA,363.0406847731425,32.483825548408724
us20008mkq,2017-02-27 01:04:51.410000+00:00,2017,2,2017-02,4.5,"4 km WSW of Cevicos, Dominican Republic",Turks and Caicos Islands,TCA,304.91743358873987,38.715083990511104
us10008e09,2017-04-03 02:45:08.800000+00:00,2017,4,2017-04,4.6,"8 km WSW of Hato Mayor del Rey, Dominican Republic",Turks and Caicos Islands,TCA,368.7114623085103,31.575717837594453
us10008kpi,2017-04-25 14:42:58.870000+00:00,2017,4,2017-04,4.7,"56 km SE of Santiago de Cuba, Cuba",Turks and Caicos Islands,TCA,408.19047250941696,29.08209247792988
