iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
VGB,British Virgin Islands,2023,6,2023-06,2023-06-01,0,,0.0,0.0,
VGB,British Virgin Islands,2023,7,2023-07,2023-07-01,1,6.6,287.43504811101286,287.43504811101286,387.5067783560988
VGB,British Virgin Islands,2023,8,2023-08,2023-08-01,1,4.5,76.57416584342937,76.57416584342937,168.51133998096452
VGB,British Virgin Islands,2023,9,2023-09,2023-09-01,0,,0.0,0.0,
VGB,British Virgin Islands,2023,10,2023-10,2023-10-01,0,,0.0,0.0,
VGB,British Virgin Islands,2023,11,2023-11,2023-11-01,1,4.9,94.87128552199121,94.87128552199121,217.762478833882
VGB,British Virgin Islands,2023,12,2023-12,2023-12-01,7,5.7,871.3034252544555,654.5602362205304,15.680779993509926
VGB,British Virgin Islands,2024,1,2024-01,2024-01-01,3,4.6,304.36567113362344,132.5984753398915,81.72402687830213
VGB,British Virgin Islands,2024,2,2024-02,2024-02-01,0,,0.0,0.0,
VGB,British Virgin Islands,2024,3,2024-03,2024-03-01,0,,0.0,0.0,
VGB,British Virgin Islands,2024,4,2024-04,2024-04-01,1,4.9,204.50612765413499,204.50612765413499,64.14710774451405
VGB,British Virgin Islands,2024,5,2024-05,2024-05-01,2,5.6,166.16597780468,133.52494912139926,310.5899830398648
VGB,British Virgin Islands,2024,6,2024-06,2024-06-01,0,,0.0,0.0,
VGB,British Virgin Islands,2024,7,2024-07,2024-07-01,0,,0.0,0.0,
VGB,British Virgin Islands,2024,8,2024-08,2024-08-01,1,4.8,39.19383215351407,39.19383215351407,371.53696635832097
VGB,British Virgin Islands,2024,9,2024-09,2024-09-01,0,,0.0,0.0,
VGB,British Virgin Islands,2024,10,2024-10,2024-10-01,0,,0.0,0.0,
VGB,British Virgin Islands,2024,11,2024-11,2024-11-01,3,5.0,206.37322948534137,105.22090158165733,146.39743056025392
VGB,British Virgin Islands,2024,12,2024-12,2024-12-01,1,4.65,108.1854934952244,108.1854934952244,133.93261099915404
